key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-22 12:57:07.785724
i.v: #3 from 1 to 99 adding with step of 1
c.v: [1, 1000, 100, 0.0001] run over 5000 trials
data:
(19,0)
(20,0)
(21,0)
(22,0)
(23,0)
(24,0)
(25,0)
(26,0)
(27,0)
(28,0)
(29,0)
(30,0)
(31,0)
(32,0)
(33,1)
(34,1)
(35,2)
(36,2)
(37,3)
(38,3)
(39,4)
(40,4)
(41,5)
(42,5)
(43,5)
(44,6)
(45,6)
(46,6)
(47,7)
(48,9)
(49,10)
(50,11)
(51,13)
(52,14)
(53,15)
(54,16)
(55,17)
(56,18)
(57,19)
(58,19)
(59,20)
(60,21)
(61,21)
(62,22)
(63,23)
(64,23)
(65,24)
(66,24)
(67,25)
(68,25)
(69,25)
(70,26)
(71,26)
(72,26)
(73,26)
(74,26)
(75,30)
(76,33)
(77,37)
(78,40)
(79,44)
(80,46)
(81,48)
(82,53)
(83,55)
(84,14)(84,54)
(85,11)(85,59)
(86,7)(86,64)
(87,3)(87,61)
(88,0)(88,52)
(89,0)
(90,0)
(91,0)
(92,0)
(93,0)
(94,0)
(95,0)
(96,0)
(97,0)
(98,0)
(99,0)
(100,0)

log complete
time: 721.7781965732574
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-22 15:00:38.345244
i.v: #3 from 1 to 99 adding with step of 1
c.v: [1, 1000, 100, 0.4] run over 5000 trials
data:
(1,0)
(2,0)
(3,0)
(4,0)
(5,0)
(6,0)
(7,0)
(8,0)
(9,0)
(10,0)
(11,0)
(12,0)
(13,0)
(14,0)
(15,0)
(16,0)
(17,0)
(18,0)
(19,0)
(20,0)
(21,0)
(22,0)
(23,0)
(24,0)
(25,0)
(26,0)
(27,0)
(28,0)
(29,0)
(30,0)
(31,0)
(32,0)
(33,0)
(34,1)
(35,1)
(36,2)
(37,2)
(38,2)
(39,3)
(40,3)
(41,4)
(42,4)
(43,4)
(44,4)
(45,5)
(46,5)
(47,5)
(48,6)
(49,7)
(50,8)
(51,9)
(52,10)
(53,11)
(54,11)
(55,12)
(56,13)
(57,14)
(58,14)
(59,15)
(60,15)
(61,16)
(62,16)
(63,16)
(64,17)
(65,17)
(66,17)
(67,17)
(68,17)
(69,17)
(70,16)
(71,16)
(72,15)
(73,14)
(74,12)
(75,10)
(76,7)
(77,5)
(78,2)
(79,0)
(80,0)
(81,0)
(82,0)
(83,0)
(84,0)
(85,0)
(86,0)
(87,0)
(88,0)
(89,0)
(90,0)
(91,0)
(92,0)
(93,0)
(94,0)
(95,0)
(96,0)
(97,0)
(98,0)
(99,0)
(100,0)
log complete
time: 464.42642855644226
_______________________________________________________________

key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-23 21:50:31.602592
i.v: #4 from 0.0001 to 0.1 multiplying with step of 3.9810717055349727
c.v: [1, 1000, 100, 100] run over 5000 trials
data:
(0.0001,100)
(0.0003981071705534973,100)
(0.0015848931924611136,100)
(0.006309573444801934,100)
(0.025118864315095808,100)
(0.10000000000000003,100)

log complete
time: 203.11873483657837
_______________________________________________________________
key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-09-23 23:18:50.594725
i.v: #3 from 1 to 100 adding with step of 1
c.v: [1, 1000, 100, 0.5] run over 5000 trials
data:
(1,0)
(2,0)
(3,0)
(4,0)
(5,0)
(6,0)
(7,0)
(8,0)
(9,0)
(10,0)
(11,0)
(12,0)
(13,0)
(14,0)
(15,0)
(16,0)
(17,0)
(18,0)
(19,0)
(20,0)
(21,0)
(22,0)
(23,0)
(24,0)
(25,0)
(26,0)
(27,0)
(28,0)
(29,0)
(30,0)
(31,0)
(32,0)
(33,0)
(34,0)
(35,0)
(36,1)
(37,1)
(38,1)
(39,2)
(40,2)
(41,2)
(42,2)
(43,2)
(44,3)
(45,3)
(46,3)
(47,3)
(48,3)
(49,3)
(50,4)
(51,5)
(52,5)
(53,6)
(54,6)
(55,6)
(56,6)
(57,6)
(58,6)
(59,6)
(60,5)
(61,4)
(62,3)
(63,2)
(64,0)
(65,0)
(66,0)
(67,0)
(68,0)
(69,0)
(70,0)
(71,0)
(72,0)
(73,0)
(74,0)
(75,0)
(76,0)
(77,0)
(78,0)
(79,0)
(80,0)
(81,0)
(82,0)
(83,0)
(84,0)
(85,0)
(86,0)
(87,0)
(88,0)
(89,0)
(90,0)
(91,0)
(92,0)
(93,0)
(94,0)
(95,0)
(96,0)
(97,0)
(98,0)
(99,0)
(100,0)

log complete
time: 509.5347547531128
_______________________________________________________________
