key: #0 - binom mean
     #1 - binom var factor
     #2 - drivers
     #3 - terminals
     #4 - epsilon
began at time 2024-11-08 10:30:53.843983
i.v: #3 from 1 to 100 adding with step of 1
c.v: [1, 1, 100, 0.4]
data:
(58,33)
(59,34)
(60,35)
(61,36)
(62,37)
(63,38)
(64,40)
(65,41)
(66,42)
(67,43)
(68,44)
(69,46)
(70,47)
(71,48)
(72,49)
(73,50)
(74,52)
(75,53)
(76,54)
(77,55)
(78,57)
(79,58)
(80,59)
(81,60)
(82,62)
(83,63)
(84,64)
(85,65)
(86,67)
(87,58)(87,68)
(88,47)
(89,41)
(90,36)
(91,32)
(92,28)
(93,24)
(94,21)
(95,18)
(96,15)
(97,12)
(98,9)
(99,6)
(100,3)

log complete
time: 0.2170734405517578
_______________________________________________________________
key: #0 - binom mean
